non inappropriate,0,1.00,0004680.jpg
non inappropriate,0,1.00,0001815.jpg
inappropriate,1,0.95,0004129.jpg
non inappropriate,0,0.90,0003680.jpg
non inappropriate,0,0.97,0002193.jpg
non inappropriate,0,0.81,0000745.jpg
inappropriate,1,0.90,0000027.jpg
non inappropriate,0,0.98,0000066.jpg
inappropriate,1,0.85,0000860.jpg
non inappropriate,0,0.67,0000390.jpg
non inappropriate,0,0.94,0001592.jpg
non inappropriate,0,0.71,0000642.jpg
non inappropriate,0,0.98,0004144.jpg
non inappropriate,0,0.98,0001910.jpg
non inappropriate,0,0.52,0000342.jpg
non inappropriate,0,0.90,0000453.jpg
inappropriate,1,0.84,0000457.jpg
inappropriate,1,0.98,0000981.jpg
non inappropriate,0,0.98,0004530.jpg
inappropriate,1,0.76,0001788.jpg
non inappropriate,0,0.64,0004607.jpg
non inappropriate,0,0.87,0003371.jpg
non inappropriate,0,0.90,0003225.jpg
non inappropriate,0,1.00,0001884.jpg
non inappropriate,0,0.93,0003013.jpg
non inappropriate,0,0.96,0004021.jpg
non inappropriate,0,0.77,0002940.jpg
non inappropriate,0,0.98,0003480.jpg
non inappropriate,0,0.98,0004587.jpg
non inappropriate,0,0.96,0002764.jpg
non inappropriate,0,0.96,0002329.jpg
non inappropriate,0,0.85,0002126.jpg
non inappropriate,0,0.82,0000097.jpg
non inappropriate,0,0.95,0003646.jpg
non inappropriate,0,0.97,0003419.jpg
non inappropriate,0,0.94,0004141.jpg
non inappropriate,0,0.97,0003375.jpg
non inappropriate,0,0.97,0002951.jpg
non inappropriate,0,0.92,0003317.jpg
non inappropriate,0,0.80,0001957.jpg
non inappropriate,0,0.73,0000320.jpg
non inappropriate,0,0.84,0004593.jpg
inappropriate,1,0.76,0002754.jpg
inappropriate,1,0.84,0000333.jpg
inappropriate,1,0.66,0000284.jpg
non inappropriate,0,0.99,0003894.jpg
non inappropriate,0,0.93,0001340.jpg
non inappropriate,0,0.80,0002886.jpg
non inappropriate,0,0.68,0003148.jpg
non inappropriate,0,0.68,0004578.jpg
non inappropriate,0,0.97,0001436.jpg
non inappropriate,0,0.88,0001798.jpg
inappropriate,1,0.69,0004178.jpg
non inappropriate,0,0.68,0003518.jpg
inappropriate,1,0.61,0004341.jpg
non inappropriate,0,1.00,0002991.jpg
inappropriate,1,0.64,0003912.jpg
non inappropriate,0,0.96,0002010.jpg
non inappropriate,0,0.96,0002686.jpg
non inappropriate,0,0.97,0002756.jpg
non inappropriate,0,0.85,0003003.jpg
non inappropriate,0,1.00,0003429.jpg
non inappropriate,0,0.91,0002528.jpg
non inappropriate,0,0.98,0001679.jpg
inappropriate,1,0.86,0001825.jpg
non inappropriate,0,0.98,0000018.jpg
inappropriate,1,0.95,0001445.jpg
inappropriate,1,0.75,0001394.jpg
non inappropriate,0,1.00,0002513.jpg
non inappropriate,0,0.84,0002640.jpg
